,open,high,low,close,volume
2022-05-27 01:30:00,20646.060546875,20779.75,20494.150390625,20697.359375,2565800000
2022-05-30 01:30:00,20933.5,21169.080078125,20885.01953125,21123.9296875,2609300000
2022-05-31 01:30:00,21106.41015625,21415.19921875,21029.720703125,21415.19921875,3919100000
2022-06-01 01:30:00,21407.7890625,21411.94921875,21154.0390625,21294.939453125,2073500000
2022-06-02 01:30:00,21057.0390625,21115.779296875,20884.16015625,21082.130859375,1816100000
2022-06-06 01:30:00,21282.509765625,21691.919921875,21030.0703125,21653.900390625,2244700000
2022-06-07 01:30:00,21577.48046875,21744.4609375,21394.58984375,21531.669921875,2145400000
2022-06-08 01:30:00,21788.890625,22064.119140625,21734.490234375,22014.58984375,2943000000
2022-06-09 01:30:00,22121.529296875,22142.8203125,21737.939453125,21869.05078125,2544500000
2022-06-10 01:30:00,21522.5,21935.009765625,21487.91015625,21806.1796875,2686100000
2022-06-13 01:30:00,21162.529296875,21320.150390625,20993.759765625,21067.580078125,2607000000
2022-06-14 01:30:00,20783.5390625,21175.009765625,20717.640625,21067.990234375,1965900000
2022-06-15 01:30:00,21111.3203125,21431.0703125,21111.3203125,21308.2109375,2301300000
2022-06-16 01:30:00,21515.640625,21545.83984375,20697.41015625,20845.4296875,2341100000
2022-06-17 01:30:00,20716.740234375,21145.939453125,20697.169921875,21075.0,3097500000
2022-06-20 01:30:00,20948.80078125,21175.98046875,20839.01953125,21163.91015625,2085200000
2022-06-21 01:30:00,21264.98046875,21564.869140625,21175.94921875,21559.58984375,2133400000
2022-06-22 01:30:00,21469.740234375,21519.580078125,21008.33984375,21008.33984375,2470600000
2022-06-23 01:30:00,21157.580078125,21443.58984375,21010.890625,21273.869140625,2007300000
2022-06-24 01:30:00,21450.6796875,21762.669921875,21408.66015625,21719.060546875,2410800000
2022-06-27 01:30:00,21976.80078125,22414.4296875,21976.80078125,22229.51953125,2994700000
2022-06-28 01:30:00,22144.630859375,22449.310546875,21952.439453125,22418.970703125,2874000000
2022-06-29 01:30:00,22125.609375,22289.0703125,21844.05078125,21996.890625,2834500000
2022-06-30 01:30:00,21917.44921875,22111.91015625,21719.169921875,21859.7890625,2822700000
2022-07-04 01:30:00,21690.6796875,21886.349609375,21458.630859375,21830.349609375,2203700000
2022-07-05 01:30:00,22053.16015625,22198.509765625,21799.189453125,21853.0703125,2143800000
2022-07-06 01:30:00,21777.640625,21833.400390625,21286.66015625,21586.66015625,2886400000
2022-07-07 01:30:00,21352.69921875,21643.580078125,21200.9296875,21643.580078125,1744600000
2022-07-08 01:30:00,21961.75,21961.75,21614.650390625,21725.779296875,1565400000
2022-07-11 01:30:00,21470.76953125,21470.76953125,21001.630859375,21124.19921875,1693900000
2022-07-12 01:30:00,20905.0703125,21084.08984375,20779.58984375,20844.740234375,1745200000
2022-07-13 01:30:00,20911.529296875,21040.33984375,20751.48046875,20797.94921875,2057000000
